Mes,Pais,Pais_join,Nivel tecnologico,fob_total,kg_total
1,San Cristóbal Y Nieves,SAN CRISTOBAL Y NIEVES,Manufacturas de baja tecnología,9354.119999999999,81.3
1,San Vicente Y Las Granadinas,SAN VICENTE Y LAS GRANADINAS,Manufacturas basadas en recursos naturales,4456.429999999999,25907
1,Santa Lucía,SANTA LUCIA,Bienes primarios,15696.78,977.76
1,Santa Lucía,SANTA LUCIA,Manufacturas basadas en recursos naturales,25326.56,79551.04
1,Santa Lucía,SANTA LUCIA,Manufacturas de baja tecnología,63912.96,8991.3
1,Santa Lucía,SANTA LUCIA,Manufacturas de tecnología media,14835,220
1,Singapur,SINGAPUR,Bienes primarios,65991.05,6722.8
1,Singapur,SINGAPUR,Manufacturas basadas en recursos naturales,96887.43,5776.8
1,Singapur,SINGAPUR,Manufacturas de baja tecnología,23602,51716.61
1,Singapur,SINGAPUR,Manufacturas de tecnología media,121035.7,29377.08
1,Somalia,SOMALIA,Bienes primarios,800,49
1,Sri Lanka,SRI LANKA,Manufacturas basadas en recursos naturales,16000,20000
1,Sri Lanka,SRI LANKA,Manufacturas de baja tecnología,22165.65,271.84
1,Sudáfrica,SUDAFRICA,Bienes primarios,1114713.21,162918.9
1,Sudáfrica,SUDAFRICA,Manufacturas basadas en recursos naturales,8193378.430000001,33000399
1,Sudáfrica,SUDAFRICA,Manufacturas de alta tecnología,5555.660000000001,99.9
1,Sudáfrica,SUDAFRICA,Manufacturas de baja tecnología,323661.72000000003,80743.36
1,Suecia,SUECIA,Bienes primarios,9430963.78,3693768.86
1,Suecia,SUECIA,Manufacturas basadas en recursos naturales,3602878,13510090
1,Suecia,SUECIA,Manufacturas de baja tecnología,4158.5599999999995,65.48
1,Suecia,SUECIA,Manufacturas de tecnología media,866903.04,247636.78
1,Suiza,SUIZA,Bienes primarios,1217879.44,1793275.74
1,Suiza,SUIZA,Manufacturas basadas en recursos naturales,416716.27999999997,408417.92
1,Suiza,SUIZA,Manufacturas de alta tecnología,287.03,42
1,Suiza,SUIZA,Manufacturas de baja tecnología,112147.44,24917.329999999998
1,Suiza,SUIZA,Manufacturas de tecnología media,824119.71,3340.46
1,Suiza,SUIZA,Otras transacciones,18753954.17,662.02
1,Surinam,SURINAM,Bienes primarios,1102.16,60
1,Surinam,SURINAM,Manufacturas basadas en recursos naturales,237150.97999999998,278831.93
1,Surinam,SURINAM,Manufacturas de alta tecnología,339.2,1.33
1,Surinam,SURINAM,Manufacturas de baja tecnología,198751.31,13920.37
1,Surinam,SURINAM,Manufacturas de tecnología media,305361.69,177600.02
1,Tailandia,TAILANDIA,Bienes primarios,483201.86,77574
1,Tailandia,TAILANDIA,Manufacturas basadas en recursos naturales,4319176.12,840099.21
1,Tailandia,TAILANDIA,Manufacturas de alta tecnología,25059,495.3
1,Tailandia,TAILANDIA,Manufacturas de baja tecnología,47125.189999999995,2480.4
1,Tailandia,TAILANDIA,Manufacturas de tecnología media,28970,15000
1,Taiwán,TAIWAN,Bienes primarios,30493571.18,268798173.4
1,Taiwán,TAIWAN,Manufacturas basadas en recursos naturales,8751.96,22162
1,Taiwán,TAIWAN,Manufacturas de alta tecnología,5693.26,52.34999999999999
1,Taiwán,TAIWAN,Manufacturas de baja tecnología,101280,148723
1,Taiwán,TAIWAN,Manufacturas de tecnología media,1110109.55,293100
1,Territorio Autónomo De Palestina,TERRITORIO AUTONOMO DE PALESTINA,Manufacturas basadas en recursos naturales,42172,18685.44
1,Togo,TOGO,Bienes primarios,780841.4,370813
1,Trinidad Y Tobago,TRINIDAD Y TOBAGO,Bienes primarios,755332.15,140608.46
1,Trinidad Y Tobago,TRINIDAD Y TOBAGO,Manufacturas basadas en recursos naturales,1101374.16,1809930.3
1,Trinidad Y Tobago,TRINIDAD Y TOBAGO,Manufacturas de alta tecnología,1791190.8,367304.35
1,Trinidad Y Tobago,TRINIDAD Y TOBAGO,Manufacturas de baja tecnología,683656.62,98730.13
1,Trinidad Y Tobago,TRINIDAD Y TOBAGO,Manufacturas de tecnología media,701552.48,215399.22
1,Trinidad Y Tobago,TRINIDAD Y TOBAGO,Otras transacciones,11.8,24.6
1,Turquía,TURQUIA,Bienes primarios,3515902.7,432341.98
1,Turquía,TURQUIA,Manufacturas basadas en recursos naturales,2253761.59,6894241
1,Turquía,TURQUIA,Manufacturas de alta tecnología,63960,150
1,Turquía,TURQUIA,Manufacturas de baja tecnología,229234.49000000002,6575.2699999999995
1,Turquía,TURQUIA,Manufacturas de tecnología media,147009.35,30000
1,Turquía,TURQUIA,Otras transacciones,969776.42,16.21
1,Ucrania,UCRANIA,Bienes primarios,164809.22,31533
1,Ucrania,UCRANIA,Manufacturas basadas en recursos naturales,6855179.92,25196820
1,Uruguay,URUGUAY,Bienes primarios,453853.01,546012.2
1,Uruguay,URUGUAY,Manufacturas basadas en recursos naturales,306639.31,321824.18
1,Uruguay,URUGUAY,Manufacturas de alta tecnología,240630.55,4339.05
1,Uruguay,URUGUAY,Manufacturas de baja tecnología,791732.03,186867.65
1,Uruguay,URUGUAY,Manufacturas de tecnología media,864271.39,283640.55
1,Uruguay,URUGUAY,Otras transacciones,5834.9,88.96
1,Uzbekistán,UZBEKISTAN,Bienes primarios,94682.90000000001,18771
1,Venezuela,VENEZUELA,Bienes primarios,4727694.67,2713052.5
1,Venezuela,VENEZUELA,Manufacturas basadas en recursos naturales,16913045.37,12445871.58
1,Venezuela,VENEZUELA,Manufacturas de alta tecnología,3238829.28,375716.35
1,Venezuela,VENEZUELA,Manufacturas de baja tecnología,12230884.28,6574270.18
1,Venezuela,VENEZUELA,Manufacturas de tecnología media,23829050.34,9173085.95
1,Venezuela,VENEZUELA,Otras transacciones,417365.02999999997,173424.45
1,Vietnam,VIETNAM,Bienes primarios,2704144,394166
1,Vietnam,VIETNAM,Manufacturas basadas en recursos naturales,415905.9,1419300
1,Vietnam,VIETNAM,Manufacturas de alta tecnología,19606.94,251.65
1,Vietnam,VIETNAM,Manufacturas de baja tecnología,37965.14,9869.03
1,Vietnam,VIETNAM,Manufacturas de tecnología media,30054.28,3635.65
1,Yemen,YEMEN,Manufacturas basadas en recursos naturales,32800,20896
1,Zimbabwe,ZIMBABWE,Manufacturas de baja tecnología,984,14
2,Albania,ALBANIA,Manufacturas basadas en recursos naturales,1186311,5815250
2,Alemania,ALEMANIA,Bienes primarios,72975335.52,249582047.61
2,Alemania,ALEMANIA,Manufacturas basadas en recursos naturales,2495735.1,1736628.66
2,Alemania,ALEMANIA,Manufacturas de alta tecnología,161175.52000000002,20685.11
2,Alemania,ALEMANIA,Manufacturas de baja tecnología,1875079.77,143970.79
2,Alemania,ALEMANIA,Manufacturas de tecnología media,1238130.6,340626.01
2,Alemania,ALEMANIA,Otras transacciones,337.71000000000004,91.78999999999999
2,Andorra,ANDORRA,Bienes primarios,482,75
2,Angola,ANGOLA,Manufacturas basadas en recursos naturales,67941.25,37018.8
2,Angola,ANGOLA,Manufacturas de alta tecnología,32347.01,680
2,Antigua Y Barbuda,ANTIGUA Y BARBUDA,Manufacturas de alta tecnología,60812.799999999996,19115.52
2,Antigua Y Barbuda,ANTIGUA Y BARBUDA,Manufacturas de baja tecnología,1532,6.5
2,Antigua Y Barbuda,ANTIGUA Y BARBUDA,Manufacturas de tecnología media,25919.83,16543.99
2,Arabia Saudita,ARABIA SAUDITA,Bienes primarios,4442579.88,668533.14
2,Arabia Saudita,ARABIA SAUDITA,Manufacturas basadas en recursos naturales,844320,109440
2,Arabia Saudita,ARABIA SAUDITA,Manufacturas de alta tecnología,1228.78,0.08
2,Arabia Saudita,ARABIA SAUDITA,Manufacturas de baja tecnología,59013.9,569.57
2,Arabia Saudita,ARABIA SAUDITA,Manufacturas de tecnología media,29529.02,330.22
2,Argelia,ARGELIA,Bienes primarios,7984727.26,1836242.47
2,Argentina,ARGENTINA,Bienes primarios,1711013.77,453985.5
2,Argentina,ARGENTINA,Manufacturas basadas en recursos naturales,1235072.39,914441.27
2,Argentina,ARGENTINA,Manufacturas de alta tecnología,455718.84,5270.6
2,Argentina,ARGENTINA,Manufacturas de baja tecnología,1543456.81,456724.9
2,Argentina,ARGENTINA,Manufacturas de tecnología media,14649335.21,2180896.79
2,Argentina,ARGENTINA,Otras transacciones,48840.25999999999,1520.8999999999999
2,Armenia,ARMENIA,Bienes primarios,26684.82,2449.7
2,Armenia,ARMENIA,Manufacturas basadas en recursos naturales,9000,0.03
2,Australia,AUSTRALIA,Bienes primarios,11485670.87,1511012.28
2,Australia,AUSTRALIA,Manufacturas basadas en recursos naturales,251256.99,115818.21
2,Australia,AUSTRALIA,Manufacturas de baja tecnología,245812.05,20142.89
2,Australia,AUSTRALIA,Manufacturas de tecnología media,140180.55,26693.21
2,Australia,AUSTRALIA,Otras transacciones,21708333.66,265.68
2,Austria,AUSTRIA,Bienes primarios,117938.09999999999,17687.81
2,Austria,AUSTRIA,Manufacturas de tecnología media,1328.2399999999998,675
2,Azerbaiján,AZERBAIJAN,Bienes primarios,17042.16,3061
2,Bahamas,BAHAMAS,Bienes primarios,1367.08,233
2,Bahamas,BAHAMAS,Manufacturas basadas en recursos naturales,175848.3,13184.039999999999
2,Bahamas,BAHAMAS,Manufacturas de alta tecnología,431574.91,30917
2,Bahamas,BAHAMAS,Manufacturas de baja tecnología,431834.39999999997,75222.85
2,Bahamas,BAHAMAS,Manufacturas de tecnología media,144548.82,39629.380000000005
2,Bahrein,BAHREIN,Bienes primarios,34175.25,4628.24
2,Barbados,BARBADOS,Manufacturas basadas en recursos naturales,353399.6,535304.66
2,Barbados,BARBADOS,Manufacturas de alta tecnología,212679.43,25390.6
2,Barbados,BARBADOS,Manufacturas de baja tecnología,365537.76,46350.1
2,Barbados,BARBADOS,Manufacturas de tecnología media,1118501.41,141069.79
2,Barbados,BARBADOS,Otras transacciones,20,14
2,Belarus,BELARUS,Bienes primarios,212233.46000000002,24567.5
2,Belice,BELICE,Manufacturas de alta tecnología,33419.69,633.71
2,Belice,BELICE,Manufacturas de baja tecnología,1061.35,34.75
2,Belice,BELICE,Manufacturas de tecnología media,40306,101.11
2,Bolivia,BOLIVIA,Bienes primarios,353225.83999999997,136141.39
2,Bolivia,BOLIVIA,Manufacturas basadas en recursos naturales,1677958.94,750131.89
2,Bolivia,BOLIVIA,Manufacturas de alta tecnología,1006459.89,93652.48
2,Bolivia,BOLIVIA,Manufacturas de baja tecnología,1394982.7100000002,232622.23
2,Bolivia,BOLIVIA,Manufacturas de tecnología media,3572688.98,1426192.26
2,Bolivia,BOLIVIA,Otras transacciones,22134.61,661.73
2,Bosnia Y Herzegovina,BOSNIA Y HERZEGOVINA,Bienes primarios,10772,884
2,Brasil,BRASIL,Bienes primarios,35632069.910000004,292664158.32
2,Brasil,BRASIL,Manufacturas basadas en recursos naturales,59877690.62,193378324.66
2,Brasil,BRASIL,Manufacturas de alta tecnología,2166250.42,22295.25
2,Brasil,BRASIL,Manufacturas de baja tecnología,3024186.63,673415.97
2,Brasil,BRASIL,Manufacturas de tecnología media,51581911.57,40690194.57
2,Brasil,BRASIL,Otras transacciones,2784.05,405.06
2,Bulgaria,BULGARIA,Bienes primarios,11211.25,2371.62
2,Bulgaria,BULGARIA,Manufacturas basadas en recursos naturales,32098.92,15582
2,Bélgica,BELGICA,Bienes primarios,38196971.14,24991533.48
2,Bélgica,BELGICA,Manufacturas basadas en recursos naturales,6221624.7700000005,23887498.48
2,Bélgica,BELGICA,Manufacturas de baja tecnología,14253.47,1740
2,Bélgica,BELGICA,Manufacturas de tecnología media,685,52.11
2,Bélgica,BELGICA,Otras transacciones,71.63,18.9
2,Cabo Verde,CABO VERDE,Manufacturas basadas en recursos naturales,66000,100000
2,Camerún,CAMERUN,Manufacturas de baja tecnología,67470,17225
2,Camerún,CAMERUN,Manufacturas de tecnología media,9689.230000000001,3594
2,Canadá,CANADA,Bienes primarios,70512124.97,186831726.36
2,Canadá,CANADA,Manufacturas basadas en recursos naturales,2090646.29,1968879.71
2,Canadá,CANADA,Manufacturas de alta tecnología,3933941.76,98337.67
2,Canadá,CANADA,Manufacturas de baja tecnología,943893.52,90182.92
2,Canadá,CANADA,Manufacturas de tecnología media,1203675.57,165701.91
2,Canadá,CANADA,Otras transacciones,29957748.28,624.14
2,Chile,CHILE,Bienes primarios,31814134.2,241192204.46
2,Chile,CHILE,Manufacturas basadas en recursos naturales,7771722.0600000005,7350700.17
2,Chile,CHILE,Manufacturas de alta tecnología,3721890.5100000002,1985678.75
2,Chile,CHILE,Manufacturas de baja tecnología,7962305.16,1881439.4
2,Chile,CHILE,Manufacturas de tecnología media,15374108.3,5038086.3
2,Chile,CHILE,Otras transacciones,118341.04000000001,5867.17
2,China,CHINA,Bienes primarios,25764003.37,5373558.91
2,China,CHINA,Manufacturas basadas en recursos naturales,16749774.49,6061256.66
2,China,CHINA,Manufacturas de alta tecnología,250401.73,2006.23
2,China,CHINA,Manufacturas de baja tecnología,1036888.37,104452.31
2,China,CHINA,Manufacturas de tecnología media,16108260.479999999,5966420.92
2,China,CHINA,Otras transacciones,29,1.5
2,Chipre,CHIPRE,Bienes primarios,2869.8,156
2,Colombia,COLOMBIA,Bienes primarios,71097.1,3766.84
2,Colombia,COLOMBIA,Manufacturas basadas en recursos naturales,504143.88,18335.98
2,Colombia,COLOMBIA,Manufacturas de alta tecnología,47762.96,457.85
2,Colombia,COLOMBIA,Manufacturas de baja tecnología,498193.86,5418.91
2,Colombia,COLOMBIA,Manufacturas de tecnología media,91.83,2.38
2,Colombia,COLOMBIA,Otras transacciones,2523.52,251.01999999999998
2,Corea del Sur,COREA DEL SUR,Bienes primarios,34078241.3,170683467.92
2,Corea del Sur,COREA DEL SUR,Manufacturas basadas en recursos naturales,2936651.2600000002,725659
2,Corea del Sur,COREA DEL SUR,Manufacturas de alta tecnología,3094,164.22
2,Corea del Sur,COREA DEL SUR,Manufacturas de baja tecnología,21940.28,28912.39
2,Corea del Sur,COREA DEL SUR,Manufacturas de tecnología media,3863610.79,1099955.4
2,Corea del Sur,COREA DEL SUR,Otras transacciones,50,46.4
2,Costa De Marfil,COSTA DE MARFIL,Bienes primarios,27778.03,27988.8
2,Costa De Marfil,COSTA DE MARFIL,Manufacturas basadas en recursos naturales,115733,68742.14
2,Costa De Marfil,COSTA DE MARFIL,Manufacturas de baja tecnología,339696,122173.28
2,Costa Rica,COSTA RICA,Bienes primarios,3001481.06,927682.44
2,Costa Rica,COSTA RICA,Manufacturas basadas en recursos naturales,5614174.000000001,3163103.01
2,Costa Rica,COSTA RICA,Manufacturas de alta tecnología,1713087,270814.91
2,Costa Rica,COSTA RICA,Manufacturas de baja tecnología,7676888.9799999995,1634565.47
2,Costa Rica,COSTA RICA,Manufacturas de tecnología media,8468945.41,3989783.69
2,Costa Rica,COSTA RICA,Otras transacciones,65898.07,6284.2699999999995
2,Croacia,CROACIA,Bienes primarios,259093.4,578871
2,Croacia,CROACIA,Manufacturas de tecnología media,8780.9,243
2,Cuba,CUBA,Bienes primarios,1200321.63,672323.41
2,Cuba,CUBA,Manufacturas basadas en recursos naturales,7101394.75,6169294.41
2,Cuba,CUBA,Manufacturas de alta tecnología,49740.86,1292.21
2,Cuba,CUBA,Manufacturas de baja tecnología,124515.75,30356.05
2,Cuba,CUBA,Manufacturas de tecnología media,433550.14999999997,187014.11
2,Cuba,CUBA,Otras transacciones,19909.9,759.2599999999999
2,Dinamarca,DINAMARCA,Bienes primarios,1209268.01,271319.6
2,Djibouti,DJIBOUTI,Bienes primarios,633.49,50
2,Dominica,DOMINICA,Manufacturas basadas en recursos naturales,64921.020000000004,104609
2,Ecuador,ECUADOR,Bienes primarios,7559117.85,5437316.19
2,Ecuador,ECUADOR,Manufacturas basadas en recursos naturales,25124129.81,22829948.99
2,Ecuador,ECUADOR,Manufacturas de alta tecnología,14075869.629999999,1437143.33
2,Ecuador,ECUADOR,Manufacturas de baja tecnología,22087858.169999998,4327590.93
2,Ecuador,ECUADOR,Manufacturas de tecnología media,49422516.07,17702956.67
2,Ecuador,ECUADOR,Otras transacciones,44246227.54,49552.600000000006
2,Egipto,EGIPTO,Bienes primarios,72482.32,53483.56
2,Egipto,EGIPTO,Manufacturas de tecnología media,123684.54,406.34
2,El Salvador,EL SALVADOR,Bienes primarios,826932.89,138629.52
2,El Salvador,EL SALVADOR,Manufacturas basadas en recursos naturales,1499057.5,1472711.27
2,El Salvador,EL SALVADOR,Manufacturas de alta tecnología,2054472.2,72721.89
2,El Salvador,EL SALVADOR,Manufacturas de baja tecnología,2183874.79,449257.4
2,El Salvador,EL SALVADOR,Manufacturas de tecnología media,5295883.07,1575389.83
2,El Salvador,EL SALVADOR,Otras transacciones,43448.32,3887.19
2,Emiratos Árabes Unidos,EMIRATOS ARABES UNIDOS,Bienes primarios,6580147.53,582657.73
2,Emiratos Árabes Unidos,EMIRATOS ARABES UNIDOS,Manufacturas basadas en recursos naturales,93088.42,13390.890000000001
2,Emiratos Árabes Unidos,EMIRATOS ARABES UNIDOS,Manufacturas de alta tecnología,193117.68,464.8
2,Emiratos Árabes Unidos,EMIRATOS ARABES UNIDOS,Manufacturas de baja tecnología,224239.12,19679.57
2,Emiratos Árabes Unidos,EMIRATOS ARABES UNIDOS,Manufacturas de tecnología media,242423.25,8191.21
2,Emiratos Árabes Unidos,EMIRATOS ARABES UNIDOS,Otras transacciones,75451362.46,1085.9299999999998
2,Eslovaquia,ESLOVAQUIA,Bienes primarios,54027.04,24504
2,Eslovaquia,ESLOVAQUIA,Manufacturas basadas en recursos naturales,3383.74,25.84
2,Eslovaquia,ESLOVAQUIA,Manufacturas de tecnología media,14671.8,22572
2,Eslovenia,ESLOVENIA,Bienes primarios,283271.96,509622
2,España,ESPANA,Bienes primarios,22301826.67,38686767.12
2,España,ESPANA,Manufacturas basadas en recursos naturales,19792070.24,46108963.88
2,España,ESPANA,Manufacturas de alta tecnología,215088.69,14286.01
2,España,ESPANA,Manufacturas de baja tecnología,1811950.84,151474.4
2,España,ESPANA,Manufacturas de tecnología media,2122476.18,562529.4299999999
2,España,ESPANA,Otras transacciones,83221.29,8374.71
2,Estados Unidos,ESTADOS UNIDOS,Bienes primarios,480828812.94,198608695.44
2,Estados Unidos,ESTADOS UNIDOS,Manufacturas basadas en recursos naturales,72595993.05,44835667.72
2,Estados Unidos,ESTADOS UNIDOS,Manufacturas de alta tecnología,34857584.89,2706950.92
2,Estados Unidos,ESTADOS UNIDOS,Manufacturas de baja tecnología,85368835.93,11234327.1
2,Estados Unidos,ESTADOS UNIDOS,Manufacturas de tecnología media,35409506.9,9680343.98
2,Estados Unidos,ESTADOS UNIDOS,Otras transacciones,97995157.82,206680.41
2,Estonia,ESTONIA,Bienes primarios,735843.54,92507.6
2,Estonia,ESTONIA,Manufacturas de baja tecnología,38934,945
2,Etiopía,ETIOPIA,Bienes primarios,729,36
2,Etiopía,ETIOPIA,Manufacturas basadas en recursos naturales,11250,25000
2,Filipinas,FILIPINAS,Bienes primarios,100580,153300
2,Filipinas,FILIPINAS,Manufacturas basadas en recursos naturales,123579.51,23562.95
2,Filipinas,FILIPINAS,Manufacturas de alta tecnología,14400,346.28
2,Filipinas,FILIPINAS,Manufacturas de baja tecnología,65903.82,11366.02
2,Filipinas,FILIPINAS,Manufacturas de tecnología media,27470,10000
2,Filipinas,FILIPINAS,Otras transacciones,100,48.8
2,Finlandia,FINLANDIA,Bienes primarios,1586837.26,214790
2,Francia,FRANCIA,Bienes primarios,16125346.14,28625621.75
2,Francia,FRANCIA,Manufacturas basadas en recursos naturales,2129450.83,568249.74
2,Francia,FRANCIA,Manufacturas de alta tecnología,10139.02,271.84999999999997
2,Francia,FRANCIA,Manufacturas de baja tecnología,157401.27,5834.75
2,Francia,FRANCIA,Manufacturas de tecnología media,145684.15,6826.1900000000005
2,Francia,FRANCIA,Otras transacciones,4233.6,193.65
2,Gabón,GABON,Bienes primarios,155913.18,55320
2,Gabón,GABON,Manufacturas basadas en recursos naturales,113639.86,68898.20999999999
2,Georgia,GEORGIA,Bienes primarios,7043,805
2,Ghana,GHANA,Bienes primarios,62510.96000000001,83370
2,Ghana,GHANA,Manufacturas basadas en recursos naturales,43862.52,21379.68
2,Ghana,GHANA,Manufacturas de alta tecnología,815,6.75
2,Ghana,GHANA,Manufacturas de baja tecnología,320167.34,75350.12
2,Ghana,GHANA,Manufacturas de tecnología media,17322.79,2420
2,Granada,GRANADA,Manufacturas de baja tecnología,15920.44,1738.76
2,Granada,GRANADA,Manufacturas de tecnología media,6024.9,2003.65
2,Grecia,GRECIA,Bienes primarios,1347992.01,311186
2,Grecia,GRECIA,Manufacturas basadas en recursos naturales,52608.45,21508
2,Grecia,GRECIA,Manufacturas de baja tecnología,25660.8,4017.6
2,Guatemala,GUATEMALA,Bienes primarios,7796412.09,78430545.35
