Mes,Departamento,Departamento_join,CIIU,fob_total,kg_total
9,Cauca,CAUCA,Fabricación de otros artículos de papel y cartón,508336.25,136749.01
9,Cauca,CAUCA,"Fabricación de papel y cartón ondulado (corrugado); fabricación de envases, empaques y de embalajes de papel y cartón.",289.44,293.44
9,Cauca,CAUCA,Fabricación de plaguicidas y otros productos químicos de uso agropecuario,9915,2356.8
9,Cauca,CAUCA,Fabricación de productos metálicos para uso estructural,376473.5,144686.52000000002
9,Cauca,CAUCA,Fabricación de pulpas (pastas) celulósicas; papel y cartón,67204.78,60624
9,Cauca,CAUCA,Fabricación de sustancias y productos químicos básicos,120843.36,237750
9,Cauca,CAUCA,Industrias básicas de otros metales no ferrosos,122888.89,54255.5
9,Cauca,CAUCA,Otros derivados del café,2208,72
9,Cauca,CAUCA,"Procesamiento y conservación de frutas, legumbres, hortalizas y tubérculos",58614.1,21576
9,Cauca,CAUCA,Trilla de café,2633320.73,303210
9,Cesar,CESAR,"Confección de prendas de vestir, excepto prendas de piel",4965.320000000001,145.92
9,Cesar,CESAR,Cría de ganado bovino y bufalino,1049300,494670
9,Cesar,CESAR,Cultivo de frutas tropicales y subtropicales,54138,122084
9,Cesar,CESAR,Extracción de hulla (carbón de piedra),206071272.52,2697741060
9,Cesar,CESAR,Extracción de madera,54938.6,168870
9,Cesar,CESAR,Extracción de oro y otros metales preciosos,44196,200000
9,Cesar,CESAR,"Fabricación de cemento, cal y yeso",14038.8,139912
9,Cesar,CESAR,Fabricación de equipo de elevación y manipulación,271732,721300
9,Cesar,CESAR,"Fabricación de otras bombas, compresores, grifos y válvulas",1080,18
9,Cesar,CESAR,Trilla de café,1549810.03,195158
9,Chocó,CHOCO,"Aserrado, acepillado e impregnación de la madera",15691,28640
9,Chocó,CHOCO,Extracción de madera,551825.99,1742944
9,Chocó,CHOCO,"Fabricación de otros productos de madera; fabricación de artículos de corcho, cestería y espartería",631.05,3.5
9,Chocó,CHOCO,Industrias básicas de metales preciosos,1499811.47,19.83
9,Cundinamarca,CUNDINAMARCA,Actividades de impresión,7092.65,401.34
9,Cundinamarca,CUNDINAMARCA,Actividades de servicios relacionados con la impresión,52,26
9,Cundinamarca,CUNDINAMARCA,"Confección de artículos con materiales textiles, excepto prendas de vestir",138475.65,16213
9,Cundinamarca,CUNDINAMARCA,"Confección de prendas de vestir, excepto prendas de piel",1009858.46,40632.62
9,Cundinamarca,CUNDINAMARCA,Construcción de barcos y de estructuras flotantes,56,7.38
9,Cundinamarca,CUNDINAMARCA,Cría de aves de corral,452490,37832
9,Cundinamarca,CUNDINAMARCA,Cría de otros animales n.c.p.,37280.4,6
9,Cundinamarca,CUNDINAMARCA,"Cultivo de cereales (excepto arroz), legumbres y semillas oleaginosas",8224.359999999999,3175
9,Cundinamarca,CUNDINAMARCA,Cultivo de especias y de plantas aromáticas y medicinales,1417102.79,355417.87
9,Cundinamarca,CUNDINAMARCA,Cultivo de flor de corte,55163703.79,8994386.839999998
9,Cundinamarca,CUNDINAMARCA,Cultivo de frutas tropicales y subtropicales,7765968.03,2790014.92
9,Cundinamarca,CUNDINAMARCA,"Cultivo de hortalizas, raíces y tubérculos",234657.11000000002,40510.98
9,Cundinamarca,CUNDINAMARCA,Cultivo de plantas con las que se preparan bebidas,2340370.8,300240
9,Cundinamarca,CUNDINAMARCA,Cultivo de plátano y banano,12789.3,3507
9,Cundinamarca,CUNDINAMARCA,Curtido y recurtido de cueros; recurtido y teñido de pieles,158921.07,13433.9
9,Cundinamarca,CUNDINAMARCA,"Descafeinado, tostión y molienda del café",1541971.3800000001,106524.59
9,Cundinamarca,CUNDINAMARCA,Edición de libros,518347.56,48953.92
9,Cundinamarca,CUNDINAMARCA,"Edición de periódicos, revistas y otras publicaciones periódicas",155920.09,44521.53
9,Cundinamarca,CUNDINAMARCA,Elaboración de alimentos preparados para animales,2701435.77,849540.12
9,Cundinamarca,CUNDINAMARCA,Elaboración de almidones y productos derivados del almidón,192053.41999999998,42227.8
9,Cundinamarca,CUNDINAMARCA,Elaboración de bebidas fermentadas no destiladas,1081.44,917.56
9,Cundinamarca,CUNDINAMARCA,"Elaboración de bebidas no alcohólicas, producción de aguas minerales y de otras aguas embotelladas",374359.32,307048.94
9,Cundinamarca,CUNDINAMARCA,"Elaboración de cacao, chocolate y productos de confitería",898948.78,305624.86
9,Cundinamarca,CUNDINAMARCA,"Elaboración de macarrones, fideos, alcuzcuz y productos farináceos similares",762121.5599999999,676772.9
9,Cundinamarca,CUNDINAMARCA,Elaboración de otros productos alimenticios n.c.p.,2773067.65,2109778.13
9,Cundinamarca,CUNDINAMARCA,Elaboración de panela,120016.75,77192
9,Cundinamarca,CUNDINAMARCA,Elaboración de productos de molinería,1600375.05,784015.59
9,Cundinamarca,CUNDINAMARCA,Elaboración de productos de panadería,991981.85,240347.34
9,Cundinamarca,CUNDINAMARCA,Elaboración de productos lácteos,583564.27,206603.02
9,Cundinamarca,CUNDINAMARCA,"Extracción de arcillas de uso industrial, caliza, caolín y bentonitas",67704.19,1651558
9,Cundinamarca,CUNDINAMARCA,Extracción de halita (sal),57525.85,215875
9,Cundinamarca,CUNDINAMARCA,Extracción de hulla (carbón de piedra),25766575.82,195471840
9,Cundinamarca,CUNDINAMARCA,Extracción de otros minerales no metálicos n.c.p.,17490,28000
9,Cundinamarca,CUNDINAMARCA,Fabricación de abonos y compuestos inorgánicos nitrogenados,31908.71,11178.46
9,Cundinamarca,CUNDINAMARCA,Fabricación de aparatos de distribución y control de la energía eléctrica,3623671.48,145224.05
9,Cundinamarca,CUNDINAMARCA,Fabricación de aparatos de uso doméstico,265504.39,49228.45
9,Cundinamarca,CUNDINAMARCA,"Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería",353669.58,22736.22
9,Cundinamarca,CUNDINAMARCA,"Fabricación de artículos de hormigón, cemento y yeso",48996.75,117799.5
9,Cundinamarca,CUNDINAMARCA,Fabricación de artículos de plástico n.c.p.,3356627.85,924960.84
9,Cundinamarca,CUNDINAMARCA,Fabricación de artículos de punto y ganchillo,76454.56,3542.77
9,Cundinamarca,CUNDINAMARCA,"Fabricación de artículos de viaje, bolsos de mano y artículos similares elaborados en cuero, y fabricación de artículos de talabartería y guarnicionería",214203.41999999998,27553.8
9,Cundinamarca,CUNDINAMARCA,"Fabricación de artículos de viaje, bolsos de mano y artículos similares; artículos de talabartería y guarnicionería elaborados en otros materiales",34006.2,2879.79
9,Cundinamarca,CUNDINAMARCA,Fabricación de artículos y equipo para la práctica del deporte,70,7.49
9,Cundinamarca,CUNDINAMARCA,Fabricación de bicicletas y de sillas de ruedas para personas con discapacidad,16,3.22
9,Cundinamarca,CUNDINAMARCA,"Fabricación de calzado de cuero y piel, con cualquier tipo de suela",333540.41000000003,9241.33
9,Cundinamarca,CUNDINAMARCA,Fabricación de carrocerías para vehículos automotores; fabricación de remolques y semirremolques,25000,6000
9,Cundinamarca,CUNDINAMARCA,Fabricación de caucho sintético en formas primarias,60,5
9,Cundinamarca,CUNDINAMARCA,"Fabricación de cojinetes, engranajes, trenes de engranajes y piezas de transmisión",40075.57,4518.16
9,Cundinamarca,CUNDINAMARCA,Fabricación de componentes y tableros electrónicos,111.1,17.92
9,Cundinamarca,CUNDINAMARCA,Fabricación de computadoras y de equipo periférico,224.72,94.78
9,Cundinamarca,CUNDINAMARCA,"Fabricación de cuerdas, cordeles, cables, bramantes y redes",52104.66,10405.51
9,Cundinamarca,CUNDINAMARCA,Fabricación de dispositivos de cableado,57851.02,1524.73
9,Cundinamarca,CUNDINAMARCA,Fabricación de equipo de elevación y manipulación,185899.45,31946.3
9,Cundinamarca,CUNDINAMARCA,"Fabricación de equipo de medición, prueba, navegación y control",43352.89,1042.7
9,Cundinamarca,CUNDINAMARCA,Fabricación de equipos de comunicación,40256.25,5610.91
9,Cundinamarca,CUNDINAMARCA,Fabricación de equipos de potencia hidráulica y neumática,3964.2,66.92
9,Cundinamarca,CUNDINAMARCA,Fabricación de equipos eléctricos de iluminación,38034.21,1546.49
9,Cundinamarca,CUNDINAMARCA,Fabricación de formas básicas de caucho y otros productos de caucho n.c.p.,572225.16,75017.41
9,Cundinamarca,CUNDINAMARCA,Fabricación de formas básicas de plástico,1747324.32,675251.46
9,Cundinamarca,CUNDINAMARCA,Fabricación de herramientas manuales con motor,93293.05,1920.3
9,Cundinamarca,CUNDINAMARCA,Fabricación de hilos y cables eléctricos y de fibra óptica,16450.86,37.91
9,Cundinamarca,CUNDINAMARCA,"Fabricación de hojas de madera para enchapado; fabricación de tableros contrachapados, tableros laminados, tableros de partículas y otros tableros y paneles",50,200
9,Cundinamarca,CUNDINAMARCA,"Fabricación de instrumentos, aparatos y materiales médicos y odontológicos (incluido mobiliario)",442119.64,5419.09
9,Cundinamarca,CUNDINAMARCA,"Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador",21665337.29,2464058.69
9,Cundinamarca,CUNDINAMARCA,"Fabricación de joyas, bisutería y artículos conexos",1538608.5,18793.399999999998
9,Cundinamarca,CUNDINAMARCA,"Fabricación de juegos, juguetes y rompecabezas",88456.49,7065.5599999999995
9,Cundinamarca,CUNDINAMARCA,Fabricación de llantas y neumáticos de caucho,15200,670
9,Cundinamarca,CUNDINAMARCA,Fabricación de locomotoras y de material rodante para ferrocarriles,81881.78,5324.8499999999995
9,Cundinamarca,CUNDINAMARCA,Fabricación de maquinaria agropecuaria y forestal,340961.52,37513.38
9,Cundinamarca,CUNDINAMARCA,Fabricación de maquinaria para explotación de minas y canteras y para obras de construcción,147777.35,18986.56
9,Cundinamarca,CUNDINAMARCA,Fabricación de maquinaria y equipo de oficina (excepto computadoras y equipo periférico),61005.45,1555.4599999999998
9,Cundinamarca,CUNDINAMARCA,Fabricación de materiales de arcilla para la construcción,4591353.42,5073515.05
9,Cundinamarca,CUNDINAMARCA,Fabricación de motocicletas,164483.85,15695.74
9,Cundinamarca,CUNDINAMARCA,"Fabricación de motores, generadores y transformadores eléctricos",15273996.39,946548.51
9,Cundinamarca,CUNDINAMARCA,Fabricación de muebles,1253740.3,157900.4
9,Cundinamarca,CUNDINAMARCA,Fabricación de máquinas formadoras de metal y de máquinas herramienta,2765.7400000000002,224.04000000000002
9,Cundinamarca,CUNDINAMARCA,"Fabricación de otras bombas, compresores, grifos y válvulas",1670437.49,138365.86000000002
9,Cundinamarca,CUNDINAMARCA,Fabricación de otros artículos de papel y cartón,644031.3300000001,146324.5
9,Cundinamarca,CUNDINAMARCA,Fabricación de otros artículos textiles n.c.p.,202123.29,70001.05
9,Cundinamarca,CUNDINAMARCA,Fabricación de otros productos de cerámica y porcelana,68308.88,15433.92
9,Cundinamarca,CUNDINAMARCA,"Fabricación de otros productos de madera; fabricación de artículos de corcho, cestería y espartería",7154.78,3053.59
9,Cundinamarca,CUNDINAMARCA,Fabricación de otros productos elaborados de metal n.c.p.,1533971.47,483266.8
9,Cundinamarca,CUNDINAMARCA,Fabricación de otros productos minerales no metálicos n.c.p.,115935.37,38239.16
9,Cundinamarca,CUNDINAMARCA,Fabricación de otros productos químicos n.c.p.,5816473.4,874870.0499999999
9,Cundinamarca,CUNDINAMARCA,"Fabricación de otros tipos de calzado, excepto calzado de cuero y piel",7682.95,1051.9
9,Cundinamarca,CUNDINAMARCA,Fabricación de otros tipos de equipo de transporte n.c.p.,27501.53,5453.2
9,Cundinamarca,CUNDINAMARCA,Fabricación de otros tipos de equipo eléctrico n.c.p.,13255.37,1164.02
9,Cundinamarca,CUNDINAMARCA,Fabricación de otros tipos de maquinaria y equipo de uso especial n.c.p.,50794,3199.02
9,Cundinamarca,CUNDINAMARCA,Fabricación de otros tipos de maquinaria y equipo de uso general n.c.p.,348229.32,49341.83
9,Cundinamarca,CUNDINAMARCA,"Fabricación de papel y cartón ondulado (corrugado); fabricación de envases, empaques y de embalajes de papel y cartón.",497316,56007.880000000005
9,Cundinamarca,CUNDINAMARCA,"Fabricación de partes y piezas de madera, de carpintería y ebanistería para la construcción",145494.94,23503.5
9,Cundinamarca,CUNDINAMARCA,"Fabricación de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",675559.3200000001,49545.299999999996
9,Cundinamarca,CUNDINAMARCA,"Fabricación de pilas, baterías y acumuladores eléctricos",18079.41,1928.03
9,Cundinamarca,CUNDINAMARCA,"Fabricación de pinturas, barnices y revestimientos similares, tintas para impresión y masillas",867609.63,367043.12
9,Cundinamarca,CUNDINAMARCA,Fabricación de plaguicidas y otros productos químicos de uso agropecuario,396849.19,198794.65
9,Cundinamarca,CUNDINAMARCA,Fabricación de plásticos en formas primarias,1100133.88,632380.24
9,Cundinamarca,CUNDINAMARCA,Fabricación de productos de hornos de coque,15204799.5,72640860
9,Cundinamarca,CUNDINAMARCA,Fabricación de productos de la refinación del petróleo,665853.66,974790.1
9,Cundinamarca,CUNDINAMARCA,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",4013018.7600000002,152177.25
9,Cundinamarca,CUNDINAMARCA,Fabricación de productos metálicos para uso estructural,1326953.59,739180.92
9,Cundinamarca,CUNDINAMARCA,Fabricación de productos refractarios,1580,2000
9,Cundinamarca,CUNDINAMARCA,Fabricación de pulpas (pastas) celulósicas; papel y cartón,31607.42,32280.05
9,Cundinamarca,CUNDINAMARCA,Fabricación de relojes,1315.29,24.5
9,Cundinamarca,CUNDINAMARCA,Fabricación de sustancias y productos químicos básicos,1413452.59,1506798.63
9,Cundinamarca,CUNDINAMARCA,"Fabricación de tanques, depósitos y recipientes de metal, excepto los utilizados para el envase o transporte de mercancías",39600,7500
9,Cundinamarca,CUNDINAMARCA,Fabricación de tapetes y alfombras para pisos,110263.18000000001,21292.5
9,Cundinamarca,CUNDINAMARCA,Fabricación de tejidos de punto y ganchillo,690175.47,77422.64
9,Cundinamarca,CUNDINAMARCA,Fabricación de vehículos automotores y sus motores,9728084.06,818443
9,Cundinamarca,CUNDINAMARCA,Fabricación de vidrio y productos de vidrio,1918731.93,792972.19
9,Cundinamarca,CUNDINAMARCA,Fundición de hierro y de acero,6657.88,760.76
9,Cundinamarca,CUNDINAMARCA,Fundición de metales no ferrosos,429782.63,68062.9
9,Cundinamarca,CUNDINAMARCA,Industrias básicas de hierro y de acero,241187.86,93825.95999999999
9,Cundinamarca,CUNDINAMARCA,Industrias básicas de metales preciosos,2980,1
9,Cundinamarca,CUNDINAMARCA,Industrias básicas de otros metales no ferrosos,119848.98,26002.21
9,Cundinamarca,CUNDINAMARCA,Otras industrias manufactureras n.c.p.,479926.33,51237.04
9,Cundinamarca,CUNDINAMARCA,Otros cultivos permanentes n.c.p.,381,32.4
9,Cundinamarca,CUNDINAMARCA,Otros cultivos transitorios n.c.p.,227812.97,56886.469999999994
9,Cundinamarca,CUNDINAMARCA,Otros derivados del café,5490372.649999999,186311.51
9,Cundinamarca,CUNDINAMARCA,Otros trabajos de edición,211227.79,28774.9
9,Cundinamarca,CUNDINAMARCA,Pesca marítima,10060.98,1415.24
9,Cundinamarca,CUNDINAMARCA,Procesamiento y conservación de carne y productos cárnicos,179065.51,10037
9,Cundinamarca,CUNDINAMARCA,"Procesamiento y conservación de frutas, legumbres, hortalizas y tubérculos",920868.9299999999,338758.46
9,Cundinamarca,CUNDINAMARCA,"Procesamiento y conservación de pescados, crustáceos y moluscos",131475.55,15184.39
9,Cundinamarca,CUNDINAMARCA,"Producción de malta, elaboración de cervezas y otras bebidas malteadas",121983.14,122686.06
9,Cundinamarca,CUNDINAMARCA,"Propagación de plantas (actividades de los viveros, excepto viveros forestales)",619657.53,25540.43
9,Cundinamarca,CUNDINAMARCA,Recolección de productos forestales diferentes a la madera,1516041.09,220581.54
9,Cundinamarca,CUNDINAMARCA,Recuperación de materiales,1865.8,244.69
9,Cundinamarca,CUNDINAMARCA,Tejeduría de productos textiles,131912.33,11732.59
9,Cundinamarca,CUNDINAMARCA,Trilla de café,5353284.8100000005,663725
9,Córdoba,CORDOBA,"Aserrado, acepillado e impregnación de la madera",21673.24,28500
9,Córdoba,CORDOBA,"Corte, tallado y acabado de la piedra",14768,23004
9,Córdoba,CORDOBA,"Cultivo de hortalizas, raíces y tubérculos",239400,280511
9,Córdoba,CORDOBA,Elaboración de otros productos alimenticios n.c.p.,139716.5,52525
9,Córdoba,CORDOBA,Elaboración de productos lácteos,42008.02,3017
9,Córdoba,CORDOBA,Extracción de hulla (carbón de piedra),8397917.15,107959890
9,Córdoba,CORDOBA,Fabricación de aparatos de distribución y control de la energía eléctrica,290,44
9,Córdoba,CORDOBA,"Fabricación de pinturas, barnices y revestimientos similares, tintas para impresión y masillas",19865,22480
9,Córdoba,CORDOBA,Industrias básicas de hierro y de acero,36310160.65,11143744
9,Córdoba,CORDOBA,Procesamiento y conservación de carne y productos cárnicos,8422348.65,1652628.99
9,Córdoba,CORDOBA,"Procesamiento y conservación de frutas, legumbres, hortalizas y tubérculos",149411,64949
9,Guajira,LA GUAJIRA,Actividades postales nacionales,166.24,0.23
9,Guajira,LA GUAJIRA,Cultivo de plátano y banano,21648,23000
9,Guajira,LA GUAJIRA,Elaboración de productos de panadería,77007.6,34029
9,Guajira,LA GUAJIRA,Extracción de hulla (carbón de piedra),125624623.96,1416474430
9,Guajira,LA GUAJIRA,Extracción de madera,205112.1,294600
9,Guajira,LA GUAJIRA,Extracción de otros minerales metalíferos no ferrosos n.c.p.,17669.98,1717.2
9,Guajira,LA GUAJIRA,"Fabricación de aeronaves, naves espaciales y de maquinaria conexa",32175.9,30
9,Guajira,LA GUAJIRA,"Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería",926.11,105
9,Guajira,LA GUAJIRA,"Fabricación de artículos de viaje, bolsos de mano y artículos similares; artículos de talabartería y guarnicionería elaborados en otros materiales",300.22,3.5
9,Guajira,LA GUAJIRA,"Fabricación de cemento, cal y yeso",33182.55,170500
9,Guajira,LA GUAJIRA,"Fabricación de cojinetes, engranajes, trenes de engranajes y piezas de transmisión",3704.44,190
9,Guajira,LA GUAJIRA,Fabricación de componentes y tableros electrónicos,2363.5,317.72
9,Guajira,LA GUAJIRA,Fabricación de computadoras y de equipo periférico,11017.12,6.67
9,Guajira,LA GUAJIRA,Fabricación de equipo de elevación y manipulación,7408.88,320
9,Guajira,LA GUAJIRA,"Fabricación de equipo de medición, prueba, navegación y control",52060.43,349.87
9,Guajira,LA GUAJIRA,Fabricación de equipos de comunicación,4810.2,4.09
9,Guajira,LA GUAJIRA,Fabricación de formas básicas de caucho y otros productos de caucho n.c.p.,983.4,30
9,Guajira,LA GUAJIRA,Fabricación de herramientas manuales con motor,8112.8,150
9,Guajira,LA GUAJIRA,"Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador",7278,6000
9,Guajira,LA GUAJIRA,Fabricación de maquinaria para explotación de minas y canteras y para obras de construcción,50274.86,800
9,Guajira,LA GUAJIRA,"Fabricación de motores, generadores y transformadores eléctricos",71543.68000000001,718.52
9,Guajira,LA GUAJIRA,"Fabricación de otras bombas, compresores, grifos y válvulas",37398.03,1242.8500000000001
9,Guajira,LA GUAJIRA,Fabricación de otros artículos de papel y cartón,11870,3000
9,Guajira,LA GUAJIRA,"Fabricación de otros productos de madera; fabricación de artículos de corcho, cestería y espartería",1050,940
9,Guajira,LA GUAJIRA,Fabricación de otros productos elaborados de metal n.c.p.,29106.48,3590
9,Guajira,LA GUAJIRA,Fabricación de otros productos químicos n.c.p.,1332,1800
9,Guajira,LA GUAJIRA,Fabricación de otros tipos de equipo eléctrico n.c.p.,3129.1699999999996,35.92
9,Guajira,LA GUAJIRA,Fabricación de otros tipos de maquinaria y equipo de uso general n.c.p.,6966.31,470.42
9,Guajira,LA GUAJIRA,Fabricación de partes del calzado,5504,1414
9,Guajira,LA GUAJIRA,"Fabricación de pinturas, barnices y revestimientos similares, tintas para impresión y masillas",42838.7,21893
9,Guajira,LA GUAJIRA,Fabricación de plásticos en formas primarias,1130526.75,825535
9,Guajira,LA GUAJIRA,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",89577.97,1536
9,Guajira,LA GUAJIRA,Fabricación de sustancias y productos químicos básicos,46214.479999999996,9988
9,Guajira,LA GUAJIRA,Fundición de hierro y de acero,5556.660000000001,48
9,Guajira,LA GUAJIRA,Industrias básicas de otros metales no ferrosos,17992.2,12000
9,Guajira,LA GUAJIRA,"Procesamiento y conservación de pescados, crustáceos y moluscos",63681.6,38592.59
9,Huila,HUILA,"Confección de artículos con materiales textiles, excepto prendas de vestir",285,200
9,Huila,HUILA,Cultivo de café,205522.81999999998,21697
9,Huila,HUILA,Cultivo de frutas tropicales y subtropicales,60460.100000000006,14451
9,Huila,HUILA,Cultivo de tabaco,57046.65,12964.43
9,Huila,HUILA,"Descafeinado, tostión y molienda del café",1426570.02,179073.27000000002
9,Huila,HUILA,"Elaboración de cacao, chocolate y productos de confitería",4612.5,225
9,Huila,HUILA,Extracción de otros minerales metalíferos no ferrosos n.c.p.,231.3,28.46
9,Huila,HUILA,Fabricación de aparatos de uso doméstico,3295,150
9,Huila,HUILA,Fabricación de artículos de plástico n.c.p.,3029.09,317.46
9,Huila,HUILA,"Fabricación de cemento, cal y yeso",767,518.4599999999999
9,Huila,HUILA,Fabricación de materiales de arcilla para la construcción,383.78,88.46000000000001
9,Huila,HUILA,Fabricación de otros productos minerales no metálicos n.c.p.,447.29,500
9,Huila,HUILA,"Fabricación de pinturas, barnices y revestimientos similares, tintas para impresión y masillas",2445.93,743.8399999999999
9,Huila,HUILA,Fabricación de sustancias y productos químicos básicos,2935.83,50.76000000000001
9,Huila,HUILA,Pesca de agua dulce,929992.9299999999,173720.59
9,Huila,HUILA,"Procesamiento y conservación de frutas, legumbres, hortalizas y tubérculos",34279.2,21426
9,Huila,HUILA,"Procesamiento y conservación de pescados, crustáceos y moluscos",3507653.9000000004,583715.27
9,Huila,HUILA,Trilla de café,136921999.52999997,17711149
9,Magdalena,MAGDALENA,"Confección de prendas de vestir, excepto prendas de piel",23,8.05
9,Magdalena,MAGDALENA,Cultivo de plantas con las que se preparan bebidas,293623.86,22740
9,Magdalena,MAGDALENA,Cultivo de plátano y banano,70883221.82,130791128.74
9,Magdalena,MAGDALENA,"Descafeinado, tostión y molienda del café",11574.56,614
9,Magdalena,MAGDALENA,"Elaboración de bebidas no alcohólicas, producción de aguas minerales y de otras aguas embotelladas",3400,4564.77
9,Magdalena,MAGDALENA,Extracción de madera,50056,55610
9,Magdalena,MAGDALENA,"Extracción de piedra, arena, arcillas comunes, yeso y anhidrita",4270.52,25100
9,Magdalena,MAGDALENA,Fabricación de artículos de plástico n.c.p.,806.58,70.54
9,Magdalena,MAGDALENA,Fabricación de equipo de elevación y manipulación,1500,7800
9,Magdalena,MAGDALENA,Fabricación de formas básicas de caucho y otros productos de caucho n.c.p.,95554.8,226314
9,Magdalena,MAGDALENA,"Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador",2121.46,400
9,Magdalena,MAGDALENA,Fabricación de locomotoras y de material rodante para ferrocarriles,3199,136
9,Magdalena,MAGDALENA,Fabricación de maquinaria agropecuaria y forestal,4720,4629
9,Magdalena,MAGDALENA,Fabricación de maquinaria para explotación de minas y canteras y para obras de construcción,220,2400
9,Magdalena,MAGDALENA,Fabricación de motocicletas,150,352
9,Magdalena,MAGDALENA,Fabricación de otros productos químicos n.c.p.,48802.97,12148.41
9,Magdalena,MAGDALENA,Fabricación de plásticos en formas primarias,56717.87,15000
9,Magdalena,MAGDALENA,Fabricación de productos de la refinación del petróleo,8611.44,4068
9,Magdalena,MAGDALENA,Fabricación de productos metálicos para uso estructural,2016.46,141.05
9,Magdalena,MAGDALENA,Fabricación de sustancias y productos químicos básicos,28292.600000000002,411.01
9,Magdalena,MAGDALENA,Fabricación de vehículos automotores y sus motores,7000,2450
9,Magdalena,MAGDALENA,"Procesamiento y conservación de frutas, legumbres, hortalizas y tubérculos",97488,89600.21999999999
9,Magdalena,MAGDALENA,"Procesamiento y conservación de pescados, crustáceos y moluscos",315551.3,12994.34
9,Magdalena,MAGDALENA,Trilla de café,1993824.41,225959
9,Meta,META,Acuicultura de agua dulce,135730.31,13916
9,Meta,META,"Confección de prendas de vestir, excepto prendas de piel",2339.12,11.3
9,Meta,META,Cultivo de frutas tropicales y subtropicales,52070.48,44140.8
9,Meta,META,Cultivo de plantas con las que se preparan bebidas,679362.26,100050
9,Meta,META,Elaboración de otros productos alimenticios n.c.p.,69607.78,87602
9,Meta,META,Extracción de petróleo crudo,31635712.72,76308141
9,Meta,META,Fabricación de abonos y compuestos inorgánicos nitrogenados,8935.2,1405.92
9,Meta,META,Fabricación de aparatos de uso doméstico,298,9.01
9,Meta,META,"Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería",1665,144.14
9,Meta,META,Fabricación de artículos de plástico n.c.p.,3778.4,1300.41
9,Meta,META,Fabricación de formas básicas de caucho y otros productos de caucho n.c.p.,90,30.98
9,Meta,META,"Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador",227529.75,478525
9,Meta,META,Fabricación de muebles,3632,81.08
9,Meta,META,"Fabricación de otras bombas, compresores, grifos y válvulas",7167,9.01
9,Meta,META,Fabricación de otros productos elaborados de metal n.c.p.,240,18.02
9,Meta,META,Fabricación de otros productos minerales no metálicos n.c.p.,1963.2,675.6800000000001
9,Meta,META,Fabricación de otros tipos de equipo eléctrico n.c.p.,210,126.13
9,Meta,META,Fabricación de otros tipos de maquinaria y equipo de uso general n.c.p.,1331,27.03
9,Meta,META,"Fabricación de partes y piezas de madera, de carpintería y ebanistería para la construcción",23000,5000
9,Meta,META,"Fabricación de pinturas, barnices y revestimientos similares, tintas para impresión y masillas",292,171.18
9,Meta,META,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",58350.6,4955.08
9,Meta,META,Fabricación de productos metálicos para uso estructural,1670,360.37
9,Meta,META,Industrias básicas de hierro y de acero,11421.64,7564
9,Meta,META,Otras industrias manufactureras n.c.p.,2718,929.61
9,Meta,META,Recolección de productos forestales diferentes a la madera,1375268.8800000001,829656.64
9,Nariño,NARINO,"Confección de prendas de vestir, excepto prendas de piel",341.95,5.359999999999999
9,Nariño,NARINO,"Elaboración de cacao, chocolate y productos de confitería",5841.320000000001,1996.8
9,Nariño,NARINO,Elaboración de productos de molinería,17850,35000
9,Nariño,NARINO,"Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería",4480,266.57
9,Nariño,NARINO,"Fabricación de artículos de viaje, bolsos de mano y artículos similares elaborados en cuero, y fabricación de artículos de talabartería y guarnicionería",44984.28,784.07
9,Nariño,NARINO,"Fabricación de artículos de viaje, bolsos de mano y artículos similares; artículos de talabartería y guarnicionería elaborados en otros materiales",186.25,6
9,Nariño,NARINO,Fabricación de artículos y equipo para la práctica del deporte,436.92,6.85
9,Nariño,NARINO,Fabricación de caucho sintético en formas primarias,7225.74,1350
9,Nariño,NARINO,Fabricación de componentes y tableros electrónicos,139739.36,74061.02
9,Nariño,NARINO,"Fabricación de equipo de medición, prueba, navegación y control",89.16,19.88
9,Nariño,NARINO,Fabricación de equipos de comunicación,51.81,11.55
9,Nariño,NARINO,Fabricación de formas básicas de caucho y otros productos de caucho n.c.p.,1561,200
9,Nariño,NARINO,Fabricación de formas básicas de plástico,247.23,34.2
9,Nariño,NARINO,Fabricación de maquinaria para explotación de minas y canteras y para obras de construcción,5000,27005
9,Nariño,NARINO,"Fabricación de motores, generadores y transformadores eléctricos",12859,2866.53
9,Nariño,NARINO,Fabricación de otros artículos textiles n.c.p.,408.1,100.26
9,Nariño,NARINO,Fabricación de otros productos químicos n.c.p.,31208.7,4224
